"","BIRTH","COUNTRY","GENDER","ObsValue","RATE","TIME_FORMAT","Time"
"421","FB","BEL","MEN","16.3","U_RATE","P1Y","2002"
"422","FB","BEL","MEN","18.3","U_RATE","P1Y","2003"
"423","FB","BEL","MEN","14.9","U_RATE","P1Y","2004"
"424","FB","BEL","MEN","15.7","U_RATE","P1Y","2005"
"425","FB","BEL","MEN","15.8","U_RATE","P1Y","2006"
"426","FB","BEL","MEN","15.8","U_RATE","P1Y","2007"
"427","FB","BEL","MEN","14.3","U_RATE","P1Y","2008"
"428","FB","BEL","MEN","16.3","U_RATE","P1Y","2009"
"429","FB","BEL","MEN","16.9","U_RATE","P1Y","2010"
"430","FB","BEL","MEN","15.5","U_RATE","P1Y","2011"
"431","FB","BEL","MEN","17.6","U_RATE","P1Y","2012"
"432","FB","BEL","MEN","18.2","U_RATE","P1Y","2013"
"433","FB","BEL","MEN","18.7","U_RATE","P1Y","2014"
"434","FB","BEL","MEN","17.9","U_RATE","P1Y","2015"
"435","FB","BEL","MEN","15.9","U_RATE","P1Y","2016"
"436","FB","BEL","MEN","13.1","U_RATE","P1Y","2017"
"437","FB","BEL","MEN","12.4","U_RATE","P1Y","2018"
"438","FB","BEL","MEN","10.3","U_RATE","P1Y","2019"
"439","FB","BEL","MEN","11.2","U_RATE","P1Y","2020"
"440","FB","BEL","MEN","10.5","U_RATE","P1Y","2021"
"441","FB","BEL","MEN","72.9","P_RATE","P1Y","2000"
"442","FB","BEL","MEN","71.1","P_RATE","P1Y","2001"
"443","FB","BEL","MEN","71.2","P_RATE","P1Y","2002"
"444","FB","BEL","MEN","70","P_RATE","P1Y","2003"
"445","FB","BEL","MEN","70.8","P_RATE","P1Y","2004"
"446","FB","BEL","MEN","72.6","P_RATE","P1Y","2005"
"447","FB","BEL","MEN","72.1","P_RATE","P1Y","2006"
"448","FB","BEL","MEN","72.3","P_RATE","P1Y","2007"
"449","FB","BEL","MEN","75.2","P_RATE","P1Y","2008"
"450","FB","BEL","MEN","73.3","P_RATE","P1Y","2009"
"451","FB","BEL","MEN","74","P_RATE","P1Y","2010"
"452","FB","BEL","MEN","72.5","P_RATE","P1Y","2011"
"453","FB","BEL","MEN","72.8","P_RATE","P1Y","2012"
"454","FB","BEL","MEN","74","P_RATE","P1Y","2013"
"455","FB","BEL","MEN","74.2","P_RATE","P1Y","2014"
"456","FB","BEL","MEN","73.7","P_RATE","P1Y","2015"
"457","FB","BEL","MEN","73.8","P_RATE","P1Y","2016"
"458","FB","BEL","MEN","75.4","P_RATE","P1Y","2017"
"459","FB","BEL","MEN","74.9","P_RATE","P1Y","2018"
"460","FB","BEL","MEN","73.8","P_RATE","P1Y","2019"
"461","FB","BEL","MEN","73.6","P_RATE","P1Y","2020"
"462","FB","BEL","MEN","76","P_RATE","P1Y","2021"
"463","FB","BEL","WMN","37.3","N_RATE","P1Y","2000"
"464","FB","BEL","WMN","34.9","N_RATE","P1Y","2001"
"465","FB","BEL","WMN","37.9","N_RATE","P1Y","2002"
"466","FB","BEL","WMN","37.7","N_RATE","P1Y","2003"
"467","FB","BEL","WMN","40.1","N_RATE","P1Y","2004"
"468","FB","BEL","WMN","39.7","N_RATE","P1Y","2005"
"469","FB","BEL","WMN","40.1","N_RATE","P1Y","2006"
"470","FB","BEL","WMN","41.5","N_RATE","P1Y","2007"
"471","FB","BEL","WMN","44.1","N_RATE","P1Y","2008"
"472","FB","BEL","WMN","43.4","N_RATE","P1Y","2009"
"473","FB","BEL","WMN","45","N_RATE","P1Y","2010"
"474","FB","BEL","WMN","44.4","N_RATE","P1Y","2011"
"475","FB","BEL","WMN","44.5","N_RATE","P1Y","2012"
"476","FB","BEL","WMN","45.3","N_RATE","P1Y","2013"
"477","FB","BEL","WMN","45.6","N_RATE","P1Y","2014"
"478","FB","BEL","WMN","46.6","N_RATE","P1Y","2015"
"479","FB","BEL","WMN","46.6","N_RATE","P1Y","2016"
"480","FB","BEL","WMN","47.8","N_RATE","P1Y","2017"
"481","FB","BEL","WMN","51.3","N_RATE","P1Y","2018"
"482","FB","BEL","WMN","51.6","N_RATE","P1Y","2019"
"483","FB","BEL","WMN","50","N_RATE","P1Y","2020"
"484","FB","BEL","WMN","51.4","N_RATE","P1Y","2021"
"485","FB","BEL","WMN","17.5","U_RATE","P1Y","2000"
"486","FB","BEL","WMN","15.4","U_RATE","P1Y","2001"
"487","FB","BEL","WMN","17.3","U_RATE","P1Y","2002"
"488","FB","BEL","WMN","17.3","U_RATE","P1Y","2003"
"489","FB","BEL","WMN","15","U_RATE","P1Y","2004"
"490","FB","BEL","WMN","18.9","U_RATE","P1Y","2005"
"491","FB","BEL","WMN","19.3","U_RATE","P1Y","2006"
"492","FB","BEL","WMN","17.2","U_RATE","P1Y","2007"
"493","FB","BEL","WMN","14.9","U_RATE","P1Y","2008"
"494","FB","BEL","WMN","16.1","U_RATE","P1Y","2009"
"495","FB","BEL","WMN","17.3","U_RATE","P1Y","2010"
"496","FB","BEL","WMN","14.6","U_RATE","P1Y","2011"
"497","FB","BEL","WMN","15.9","U_RATE","P1Y","2012"
"498","FB","BEL","WMN","16","U_RATE","P1Y","2013"
"499","FB","BEL","WMN","16.3","U_RATE","P1Y","2014"
"500","FB","BEL","WMN","16","U_RATE","P1Y","2015"
"501","FB","BEL","WMN","15.5","U_RATE","P1Y","2016"
"502","FB","BEL","WMN","13.8","U_RATE","P1Y","2017"
"503","FB","BEL","WMN","10.5","U_RATE","P1Y","2018"
"504","FB","BEL","WMN","10.4","U_RATE","P1Y","2019"
"505","FB","BEL","WMN","10.7","U_RATE","P1Y","2020"
"506","FB","BEL","WMN","11.8","U_RATE","P1Y","2021"
"507","FB","BEL","WMN","45.2","P_RATE","P1Y","2000"
"508","FB","BEL","WMN","41.2","P_RATE","P1Y","2001"
"509","FB","BEL","WMN","45.9","P_RATE","P1Y","2002"
"510","FB","BEL","WMN","45.5","P_RATE","P1Y","2003"
"511","FB","BEL","WMN","47.2","P_RATE","P1Y","2004"
"512","FB","BEL","WMN","48.9","P_RATE","P1Y","2005"
"513","FB","BEL","WMN","49.7","P_RATE","P1Y","2006"
"514","FB","BEL","WMN","50.1","P_RATE","P1Y","2007"
"515","FB","BEL","WMN","51.8","P_RATE","P1Y","2008"
"516","FB","BEL","WMN","51.7","P_RATE","P1Y","2009"
"517","FB","BEL","WMN","54.5","P_RATE","P1Y","2010"
"518","FB","BEL","WMN","52.1","P_RATE","P1Y","2011"
"519","FB","BEL","WMN","53","P_RATE","P1Y","2012"
"520","FB","BEL","WMN","53.9","P_RATE","P1Y","2013"
"521","FB","BEL","WMN","54.5","P_RATE","P1Y","2014"
"522","FB","BEL","WMN","55.5","P_RATE","P1Y","2015"
"523","FB","BEL","WMN","55.2","P_RATE","P1Y","2016"
"524","FB","BEL","WMN","55.5","P_RATE","P1Y","2017"
"525","FB","BEL","WMN","57.4","P_RATE","P1Y","2018"
"526","FB","BEL","WMN","57.6","P_RATE","P1Y","2019"
"527","FB","BEL","WMN","55.9","P_RATE","P1Y","2020"
"528","FB","BEL","WMN","58.2","P_RATE","P1Y","2021"
"529","FB","BEL","TOT","49.7","N_RATE","P1Y","2000"
"530","FB","BEL","TOT","47.6","N_RATE","P1Y","2001"
"531","FB","BEL","TOT","48.5","N_RATE","P1Y","2002"
"532","FB","BEL","TOT","47.1","N_RATE","P1Y","2003"
"533","FB","BEL","TOT","50.1","N_RATE","P1Y","2004"
"534","FB","BEL","TOT","50.2","N_RATE","P1Y","2005"
"535","FB","BEL","TOT","50.1","N_RATE","P1Y","2006"
"536","FB","BEL","TOT","50.9","N_RATE","P1Y","2007"
"537","FB","BEL","TOT","54","N_RATE","P1Y","2008"
"538","FB","BEL","TOT","52.2","N_RATE","P1Y","2009"
"539","FB","BEL","TOT","53","N_RATE","P1Y","2010"
"540","FB","BEL","TOT","52.6","N_RATE","P1Y","2011"
"541","FB","BEL","TOT","52","N_RATE","P1Y","2012"
"542","FB","BEL","TOT","52.7","N_RATE","P1Y","2013"
"543","FB","BEL","TOT","52.8","N_RATE","P1Y","2014"
"544","FB","BEL","TOT","53.3","N_RATE","P1Y","2015"
"545","FB","BEL","TOT","54.1","N_RATE","P1Y","2016"
"546","FB","BEL","TOT","56.5","N_RATE","P1Y","2017"
"547","FB","BEL","TOT","58.3","N_RATE","P1Y","2018"
"548","FB","BEL","TOT","58.7","N_RATE","P1Y","2019"
"549","FB","BEL","TOT","57.5","N_RATE","P1Y","2020"
"550","FB","BEL","TOT","59.4","N_RATE","P1Y","2021"
"551","FB","BEL","TOT","15.8","U_RATE","P1Y","2000"
"552","FB","BEL","TOT","14.4","U_RATE","P1Y","2001"
"553","FB","BEL","TOT","16.7","U_RATE","P1Y","2002"
"554","FB","BEL","TOT","17.8","U_RATE","P1Y","2003"
"555","FB","BEL","TOT","14.9","U_RATE","P1Y","2004"
"556","FB","BEL","TOT","17","U_RATE","P1Y","2005"
"557","FB","BEL","TOT","17.3","U_RATE","P1Y","2006"
"558","FB","BEL","TOT","16.4","U_RATE","P1Y","2007"
"559","FB","BEL","TOT","14.6","U_RATE","P1Y","2008"
"560","FB","BEL","TOT","16.2","U_RATE","P1Y","2009"
"561","FB","BEL","TOT","17.1","U_RATE","P1Y","2010"
"562","FB","BEL","TOT","15.1","U_RATE","P1Y","2011"
"563","FB","BEL","TOT","16.9","U_RATE","P1Y","2012"
"564","FB","BEL","TOT","17.2","U_RATE","P1Y","2013"
"565","FB","BEL","TOT","17.6","U_RATE","P1Y","2014"
"566","FB","BEL","TOT","17","U_RATE","P1Y","2015"
"567","FB","BEL","TOT","15.7","U_RATE","P1Y","2016"
"568","FB","BEL","TOT","13.4","U_RATE","P1Y","2017"
"569","FB","BEL","TOT","11.5","U_RATE","P1Y","2018"
"570","FB","BEL","TOT","10.4","U_RATE","P1Y","2019"
"571","FB","BEL","TOT","11","U_RATE","P1Y","2020"
"572","FB","BEL","TOT","11","U_RATE","P1Y","2021"
"573","FB","BEL","TOT","59","P_RATE","P1Y","2000"
"574","FB","BEL","TOT","55.6","P_RATE","P1Y","2001"
"575","FB","BEL","TOT","58.2","P_RATE","P1Y","2002"
"576","FB","BEL","TOT","57.3","P_RATE","P1Y","2003"
"577","FB","BEL","TOT","58.9","P_RATE","P1Y","2004"
"578","FB","BEL","TOT","60.5","P_RATE","P1Y","2005"
"579","FB","BEL","TOT","60.6","P_RATE","P1Y","2006"
"580","FB","BEL","TOT","60.8","P_RATE","P1Y","2007"
"581","FB","BEL","TOT","63.2","P_RATE","P1Y","2008"
"582","FB","BEL","TOT","62.3","P_RATE","P1Y","2009"
"583","FB","BEL","TOT","64","P_RATE","P1Y","2010"
"584","FB","BEL","TOT","61.9","P_RATE","P1Y","2011"
"585","FB","BEL","TOT","62.5","P_RATE","P1Y","2012"
"586","FB","BEL","TOT","63.7","P_RATE","P1Y","2013"
"587","FB","BEL","TOT","64.1","P_RATE","P1Y","2014"
"588","FB","BEL","TOT","64.2","P_RATE","P1Y","2015"
"589","FB","BEL","TOT","64.2","P_RATE","P1Y","2016"
"590","FB","BEL","TOT","65.2","P_RATE","P1Y","2017"
"591","FB","BEL","TOT","65.9","P_RATE","P1Y","2018"
"592","FB","BEL","TOT","65.5","P_RATE","P1Y","2019"
"593","FB","BEL","TOT","64.5","P_RATE","P1Y","2020"
"594","FB","BEL","TOT","66.8","P_RATE","P1Y","2021"
"595","FB","CAN","MEN","77.9","N_RATE","P1Y","2008"
"596","FB","CAN","MEN","73.9","N_RATE","P1Y","2009"
"597","FB","CAN","MEN","74.5","N_RATE","P1Y","2010"
"598","FB","CAN","MEN","75.2","N_RATE","P1Y","2011"
"599","FB","CAN","MEN","76.1","N_RATE","P1Y","2012"
"600","FB","CAN","MEN","76.5","N_RATE","P1Y","2013"
"601","FB","CAN","MEN","76.3","N_RATE","P1Y","2014"
"602","FB","CAN","MEN","78.2","N_RATE","P1Y","2015"
"603","FB","CAN","MEN","78.6","N_RATE","P1Y","2016"
"604","FB","CAN","MEN","79.1","N_RATE","P1Y","2017"
"605","FB","CAN","MEN","78.4","N_RATE","P1Y","2018"
"606","FB","CAN","MEN","79.3","N_RATE","P1Y","2019"
"607","FB","CAN","MEN","74.8","N_RATE","P1Y","2020"
"608","FB","CAN","MEN","78.6","N_RATE","P1Y","2021"
"609","FB","CAN","MEN","6.8","U_RATE","P1Y","2008"
"610","FB","CAN","MEN","10.6","U_RATE","P1Y","2009"
"611","FB","CAN","MEN","9.9","U_RATE","P1Y","2010"
"612","FB","CAN","MEN","8.3","U_RATE","P1Y","2011"
"613","FB","CAN","MEN","8.2","U_RATE","P1Y","2012"
"614","FB","CAN","MEN","8","U_RATE","P1Y","2013"
"615","FB","CAN","MEN","7.5","U_RATE","P1Y","2014"
"616","FB","CAN","MEN","6.9","U_RATE","P1Y","2015"
"617","FB","CAN","MEN","7.4","U_RATE","P1Y","2016"
"618","FB","CAN","MEN","6.3","U_RATE","P1Y","2017"
"619","FB","CAN","MEN","6","U_RATE","P1Y","2018"
"620","FB","CAN","MEN","5.9","U_RATE","P1Y","2019"
"621","FB","CAN","MEN","9.8","U_RATE","P1Y","2020"
"622","FB","CAN","MEN","8","U_RATE","P1Y","2021"
"623","FB","CAN","MEN","83.6","P_RATE","P1Y","2008"
"624","FB","CAN","MEN","82.7","P_RATE","P1Y","2009"
"625","FB","CAN","MEN","82.6","P_RATE","P1Y","2010"
"626","FB","CAN","MEN","82.1","P_RATE","P1Y","2011"
"627","FB","CAN","MEN","82.9","P_RATE","P1Y","2012"
"628","FB","CAN","MEN","83.1","P_RATE","P1Y","2013"
"629","FB","CAN","MEN","82.5","P_RATE","P1Y","2014"
"630","FB","CAN","MEN","84","P_RATE","P1Y","2015"
"631","FB","CAN","MEN","84.9","P_RATE","P1Y","2016"
"632","FB","CAN","MEN","84.4","P_RATE","P1Y","2017"
"633","FB","CAN","MEN","83.4","P_RATE","P1Y","2018"
"634","FB","CAN","MEN","84.3","P_RATE","P1Y","2019"
"635","FB","CAN","MEN","82.9","P_RATE","P1Y","2020"
"636","FB","CAN","MEN","85.4","P_RATE","P1Y","2021"
"637","FB","CAN","WMN","64.1","N_RATE","P1Y","2008"
"638","FB","CAN","WMN","63.4","N_RATE","P1Y","2009"
"639","FB","CAN","WMN","63.4","N_RATE","P1Y","2010"
"640","FB","CAN","WMN","63.2","N_RATE","P1Y","2011"
"641","FB","CAN","WMN","64.5","N_RATE","P1Y","2012"
"642","FB","CAN","WMN","65.1","N_RATE","P1Y","2013"
"643","FB","CAN","WMN","64.4","N_RATE","P1Y","2014"
"644","FB","CAN","WMN","64.2","N_RATE","P1Y","2015"
"645","FB","CAN","WMN","65.3","N_RATE","P1Y","2016"
"646","FB","CAN","WMN","66.9","N_RATE","P1Y","2017"
"647","FB","CAN","WMN","66.6","N_RATE","P1Y","2018"
"648","FB","CAN","WMN","67.5","N_RATE","P1Y","2019"
"649","FB","CAN","WMN","62.4","N_RATE","P1Y","2020"
"650","FB","CAN","WMN","67.4","N_RATE","P1Y","2021"
"651","FB","CAN","WMN","7.3","U_RATE","P1Y","2008"
"652","FB","CAN","WMN","9.6","U_RATE","P1Y","2009"
"653","FB","CAN","WMN","9.7","U_RATE","P1Y","2010"
"654","FB","CAN","WMN","9.3","U_RATE","P1Y","2011"
"655","FB","CAN","WMN","8.7","U_RATE","P1Y","2012"
"656","FB","CAN","WMN","8.4","U_RATE","P1Y","2013"
"657","FB","CAN","WMN","8.4","U_RATE","P1Y","2014"
"658","FB","CAN","WMN","8.1","U_RATE","P1Y","2015"
"659","FB","CAN","WMN","7.9","U_RATE","P1Y","2016"
"660","FB","CAN","WMN","7.3","U_RATE","P1Y","2017"
"661","FB","CAN","WMN","6.7","U_RATE","P1Y","2018"
"662","FB","CAN","WMN","6.7","U_RATE","P1Y","2019"
"663","FB","CAN","WMN","12","U_RATE","P1Y","2020"
"664","FB","CAN","WMN","9","U_RATE","P1Y","2021"
"665","FB","CAN","WMN","69.1","P_RATE","P1Y","2008"
"666","FB","CAN","WMN","70.2","P_RATE","P1Y","2009"
"667","FB","CAN","WMN","70.2","P_RATE","P1Y","2010"
"668","FB","CAN","WMN","69.7","P_RATE","P1Y","2011"
"669","FB","CAN","WMN","70.6","P_RATE","P1Y","2012"
"670","FB","CAN","WMN","71.1","P_RATE","P1Y","2013"
"671","FB","CAN","WMN","70.4","P_RATE","P1Y","2014"
"672","FB","CAN","WMN","69.9","P_RATE","P1Y","2015"
"673","FB","CAN","WMN","70.8","P_RATE","P1Y","2016"
"674","FB","CAN","WMN","72.2","P_RATE","P1Y","2017"
"675","FB","CAN","WMN","71.4","P_RATE","P1Y","2018"
"676","FB","CAN","WMN","72.3","P_RATE","P1Y","2019"
"677","FB","CAN","WMN","71","P_RATE","P1Y","2020"
"678","FB","CAN","WMN","74.1","P_RATE","P1Y","2021"
"679","FB","CAN","TOT","70.8","N_RATE","P1Y","2008"
"680","FB","CAN","TOT","68.5","N_RATE","P1Y","2009"
"681","FB","CAN","TOT","68.8","N_RATE","P1Y","2010"
"682","FB","CAN","TOT","69","N_RATE","P1Y","2011"
"683","FB","CAN","TOT","70.1","N_RATE","P1Y","2012"
"684","FB","CAN","TOT","70.6","N_RATE","P1Y","2013"
"685","FB","CAN","TOT","70.1","N_RATE","P1Y","2014"
"686","FB","CAN","TOT","70.9","N_RATE","P1Y","2015"
"687","FB","CAN","TOT","71.7","N_RATE","P1Y","2016"
"688","FB","CAN","TOT","72.8","N_RATE","P1Y","2017"
"689","FB","CAN","TOT","72.3","N_RATE","P1Y","2018"
"690","FB","CAN","TOT","73.2","N_RATE","P1Y","2019"
"691","FB","CAN","TOT","68.5","N_RATE","P1Y","2020"
"692","FB","CAN","TOT","73.3","N_RATE","P1Y","2021"
"693","FB","CAN","TOT","7","U_RATE","P1Y","2008"
"694","FB","CAN","TOT","10.1","U_RATE","P1Y","2009"
"695","FB","CAN","TOT","9.8","U_RATE","P1Y","2010"
"696","FB","CAN","TOT","8.8","U_RATE","P1Y","2011"
"697","FB","CAN","TOT","8.4","U_RATE","P1Y","2012"
"698","FB","CAN","TOT","8.2","U_RATE","P1Y","2013"
"699","FB","CAN","TOT","8","U_RATE","P1Y","2014"
"700","FB","CAN","TOT","7.5","U_RATE","P1Y","2015"
"701","FB","CAN","TOT","7.6","U_RATE","P1Y","2016"
"702","FB","CAN","TOT","6.8","U_RATE","P1Y","2017"
"703","FB","CAN","TOT","6.4","U_RATE","P1Y","2018"
"704","FB","CAN","TOT","6.3","U_RATE","P1Y","2019"
"705","FB","CAN","TOT","10.8","U_RATE","P1Y","2020"
"706","FB","CAN","TOT","8.5","U_RATE","P1Y","2021"
"707","FB","CAN","TOT","76.2","P_RATE","P1Y","2008"
"708","FB","CAN","TOT","76.2","P_RATE","P1Y","2009"
"709","FB","CAN","TOT","76.2","P_RATE","P1Y","2010"
"710","FB","CAN","TOT","75.6","P_RATE","P1Y","2011"
"711","FB","CAN","TOT","76.5","P_RATE","P1Y","2012"
"712","FB","CAN","TOT","76.9","P_RATE","P1Y","2013"
"713","FB","CAN","TOT","76.2","P_RATE","P1Y","2014"
"714","FB","CAN","TOT","76.7","P_RATE","P1Y","2015"
"715","FB","CAN","TOT","77.6","P_RATE","P1Y","2016"
"716","FB","CAN","TOT","78.1","P_RATE","P1Y","2017"
"717","FB","CAN","TOT","77.3","P_RATE","P1Y","2018"
"718","FB","CAN","TOT","78.1","P_RATE","P1Y","2019"
"719","FB","CAN","TOT","76.8","P_RATE","P1Y","2020"
"720","FB","CAN","TOT","80.1","P_RATE","P1Y","2021"
"721","FB","CZE","MEN","73.1","N_RATE","P1Y","2000"
"722","FB","CZE","MEN","73.1","N_RATE","P1Y","2001"
"723","FB","CZE","MEN","65.9","N_RATE","P1Y","2002"
"724","FB","CZE","MEN","68","N_RATE","P1Y","2003"
"725","FB","CZE","MEN","64.5","N_RATE","P1Y","2004"
"726","FB","CZE","MEN","71","N_RATE","P1Y","2005"
"727","FB","CZE","MEN","70.4","N_RATE","P1Y","2006"
"728","FB","CZE","MEN","76.6","N_RATE","P1Y","2007"
"729","FB","CZE","MEN","77.5","N_RATE","P1Y","2008"
"730","FB","CZE","MEN","74.6","N_RATE","P1Y","2009"
"731","FB","CZE","MEN","79.1","N_RATE","P1Y","2010"
"732","FB","CZE","MEN","79.7","N_RATE","P1Y","2011"
"733","FB","CZE","MEN","79.5","N_RATE","P1Y","2012"
"734","FB","CZE","MEN","80.6","N_RATE","P1Y","2013"
"735","FB","CZE","MEN","84.1","N_RATE","P1Y","2014"
"736","FB","CZE","MEN","82.9","N_RATE","P1Y","2015"
"737","FB","CZE","MEN","84.9","N_RATE","P1Y","2016"
"738","FB","CZE","MEN","86.9","N_RATE","P1Y","2017"
"739","FB","CZE","MEN","88.1","N_RATE","P1Y","2018"
"740","FB","CZE","MEN","88.4","N_RATE","P1Y","2019"
"741","FB","CZE","MEN","87.5","N_RATE","P1Y","2020"
"742","FB","CZE","MEN","89.3","N_RATE","P1Y","2021"
"743","FB","CZE","MEN","7.4","U_RATE","P1Y","2000"
"744","FB","CZE","MEN","6.7","U_RATE","P1Y","2001"
"745","FB","CZE","MEN","11.3","U_RATE","P1Y","2002"
"746","FB","CZE","MEN","9","U_RATE","P1Y","2003"
"747","FB","CZE","MEN","12.4","U_RATE","P1Y","2004"
"748","FB","CZE","MEN","9.6","U_RATE","P1Y","2005"
"749","FB","CZE","MEN","8.4","U_RATE","P1Y","2006"
"750","FB","CZE","MEN","7.7","U_RATE","P1Y","2007"
"751","FB","CZE","MEN","4.5","U_RATE","P1Y","2008"
"752","FB","CZE","MEN","8.5","U_RATE","P1Y","2009"
"753","FB","CZE","MEN","5.6","U_RATE","P1Y","2010"
"754","FB","CZE","MEN","7.2","U_RATE","P1Y","2011"
"755","FB","CZE","MEN","7.3","U_RATE","P1Y","2012"
"756","FB","CZE","MEN","7.3","U_RATE","P1Y","2013"
"757","FB","CZE","MEN","5.7","U_RATE","P1Y","2014"
"758","FB","CZE","MEN","5.3","U_RATE","P1Y","2015"
"759","FB","CZE","MEN","4.5","U_RATE","P1Y","2016"
"760","FB","CZE","MEN","2.3","U_RATE","P1Y","2017"
"761","FB","CZE","MEN","1.8","U_RATE","P1Y","2018"
"762","FB","CZE","MEN","1.3","U_RATE","P1Y","2019"
"763","FB","CZE","MEN","2.6","U_RATE","P1Y","2020"
"764","FB","CZE","MEN","2.9","U_RATE","P1Y","2021"
"765","FB","CZE","MEN","79","P_RATE","P1Y","2000"
"766","FB","CZE","MEN","78.4","P_RATE","P1Y","2001"
"767","FB","CZE","MEN","74.3","P_RATE","P1Y","2002"
"768","FB","CZE","MEN","74.7","P_RATE","P1Y","2003"
"769","FB","CZE","MEN","73.5","P_RATE","P1Y","2004"
"770","FB","CZE","MEN","78.5","P_RATE","P1Y","2005"
"771","FB","CZE","MEN","76.9","P_RATE","P1Y","2006"
"772","FB","CZE","MEN","83","P_RATE","P1Y","2007"
"773","FB","CZE","MEN","81.2","P_RATE","P1Y","2008"
"774","FB","CZE","MEN","81.5","P_RATE","P1Y","2009"
"775","FB","CZE","MEN","83.8","P_RATE","P1Y","2010"
"776","FB","CZE","MEN","85.9","P_RATE","P1Y","2011"
"777","FB","CZE","MEN","85.7","P_RATE","P1Y","2012"
"778","FB","CZE","MEN","87","P_RATE","P1Y","2013"
"779","FB","CZE","MEN","89.2","P_RATE","P1Y","2014"
"780","FB","CZE","MEN","87.6","P_RATE","P1Y","2015"
"781","FB","CZE","MEN","88.9","P_RATE","P1Y","2016"
"782","FB","CZE","MEN","89","P_RATE","P1Y","2017"
"783","FB","CZE","MEN","89.8","P_RATE","P1Y","2018"
"784","FB","CZE","MEN","89.5","P_RATE","P1Y","2019"
"785","FB","CZE","MEN","89.9","P_RATE","P1Y","2020"
"786","FB","CZE","MEN","91.9","P_RATE","P1Y","2021"
"787","FB","CZE","WMN","56.8","N_RATE","P1Y","2000"
"788","FB","CZE","WMN","56.9","N_RATE","P1Y","2001"
"789","FB","CZE","WMN","52.6","N_RATE","P1Y","2002"
"790","FB","CZE","WMN","50.4","N_RATE","P1Y","2003"
"791","FB","CZE","WMN","49.9","N_RATE","P1Y","2004"
"792","FB","CZE","WMN","51.3","N_RATE","P1Y","2005"
"793","FB","CZE","WMN","51","N_RATE","P1Y","2006"
"794","FB","CZE","WMN","57.6","N_RATE","P1Y","2007"
"795","FB","CZE","WMN","55.4","N_RATE","P1Y","2008"
"796","FB","CZE","WMN","56.8","N_RATE","P1Y","2009"
"797","FB","CZE","WMN","56.2","N_RATE","P1Y","2010"
"798","FB","CZE","WMN","54.6","N_RATE","P1Y","2011"
"799","FB","CZE","WMN","54.6","N_RATE","P1Y","2012"
"800","FB","CZE","WMN","58.4","N_RATE","P1Y","2013"
"801","FB","CZE","WMN","59.5","N_RATE","P1Y","2014"
"802","FB","CZE","WMN","59.3","N_RATE","P1Y","2015"
"803","FB","CZE","WMN","63.3","N_RATE","P1Y","2016"
"804","FB","CZE","WMN","67.9","N_RATE","P1Y","2017"
"805","FB","CZE","WMN","70","N_RATE","P1Y","2018"
"806","FB","CZE","WMN","69.6","N_RATE","P1Y","2019"
"807","FB","CZE","WMN","70.2","N_RATE","P1Y","2020"
"808","FB","CZE","WMN","69.3","N_RATE","P1Y","2021"
"809","FB","CZE","WMN","10.6","U_RATE","P1Y","2000"
"810","FB","CZE","WMN","9.6","U_RATE","P1Y","2001"
"811","FB","CZE","WMN","11","U_RATE","P1Y","2002"
"812","FB","CZE","WMN","15.7","U_RATE","P1Y","2003"
"813","FB","CZE","WMN","13.5","U_RATE","P1Y","2004"
"814","FB","CZE","WMN","15.8","U_RATE","P1Y","2005"
"815","FB","CZE","WMN","15.3","U_RATE","P1Y","2006"
"816","FB","CZE","WMN","10.8","U_RATE","P1Y","2007"
"817","FB","CZE","WMN","10.2","U_RATE","P1Y","2008"
"818","FB","CZE","WMN","11","U_RATE","P1Y","2009"
"819","FB","CZE","WMN","9.5","U_RATE","P1Y","2010"
"820","FB","CZE","WMN","10.1","U_RATE","P1Y","2011"
"821","FB","CZE","WMN","11.2","U_RATE","P1Y","2012"
"822","FB","CZE","WMN","9.7","U_RATE","P1Y","2013"
"823","FB","CZE","WMN","8.8","U_RATE","P1Y","2014"
"824","FB","CZE","WMN","8.8","U_RATE","P1Y","2015"
"825","FB","CZE","WMN","7.6","U_RATE","P1Y","2016"
"826","FB","CZE","WMN","3.9","U_RATE","P1Y","2017"
"827","FB","CZE","WMN","3.4","U_RATE","P1Y","2018"
"828","FB","CZE","WMN","4.9","U_RATE","P1Y","2019"
"829","FB","CZE","WMN","3.6","U_RATE","P1Y","2020"
"830","FB","CZE","WMN","4","U_RATE","P1Y","2021"
"831","FB","CZE","WMN","63.5","P_RATE","P1Y","2000"
"832","FB","CZE","WMN","63","P_RATE","P1Y","2001"
"833","FB","CZE","WMN","59.1","P_RATE","P1Y","2002"
"834","FB","CZE","WMN","59.8","P_RATE","P1Y","2003"
"835","FB","CZE","WMN","57.7","P_RATE","P1Y","2004"
"836","FB","CZE","WMN","60.9","P_RATE","P1Y","2005"
"837","FB","CZE","WMN","60.2","P_RATE","P1Y","2006"
"838","FB","CZE","WMN","64.6","P_RATE","P1Y","2007"
"839","FB","CZE","WMN","61.7","P_RATE","P1Y","2008"
"840","FB","CZE","WMN","63.8","P_RATE","P1Y","2009"
"841","FB","CZE","WMN","62.1","P_RATE","P1Y","2010"
"842","FB","CZE","WMN","60.7","P_RATE","P1Y","2011"
"843","FB","CZE","WMN","61.5","P_RATE","P1Y","2012"
"844","FB","CZE","WMN","64.7","P_RATE","P1Y","2013"
"845","FB","CZE","WMN","65.3","P_RATE","P1Y","2014"
